"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RSBN1",0.00907407221211283,-0.266501249766126,0.223,0.345,1
"RAD21",0.00910337947973968,-0.306742485404732,0.298,0.416,1
"HEBP2",0.00912628147164251,-0.291786800876323,0.445,0.593,1
"UBXN4",0.0091285694345474,-0.416059700564196,0.676,0.752,1
"TMEM50A",0.00921369488779415,-0.337286609749397,0.567,0.655,1
"PSMB4",0.00924393106764131,-0.362284208773203,0.492,0.646,1
"SRP14",0.0094029727096544,-0.32167137860474,0.937,0.965,1
"LUC7L3",0.00958691038525009,-0.294441251008149,0.403,0.513,1
"CHMP2A",0.00964939814213593,-0.372311312930647,0.618,0.726,1
"THBS1",0.00971373147178367,-0.327150145235619,0.504,0.646,1
"SNRPD1",0.00972306280208187,-0.26822331892681,0.466,0.628,1
"ZNHIT1",0.00974475366597027,-0.365586633048894,0.576,0.69,1
"STC1",0.00980389201226474,-0.724242338422505,0.181,0.301,1
"BZW1",0.0098162939386018,-0.297917247799592,0.525,0.646,1
"CSDE1",0.00981933073844521,-0.266649295943249,0.45,0.602,1
"EVA1B",0.00990206591588452,-0.36902003344655,0.538,0.655,1
"SNU13",0.00991119863010846,-0.419048628682883,0.634,0.761,1
"PHF11",0.00993199187799319,-0.383072173686251,0.324,0.442,1
"ST13",0.00996277737980964,-0.402972714246421,0.66,0.735,1
"COPA",0.00996453957276406,-0.250173192254914,0.34,0.46,1
"STOML2",0.0099671506918474,-0.270719928374239,0.403,0.575,1
"RPL36",0.00999635687786149,-0.57584197848035,0.891,0.894,1
"BAX",0.0100142751379524,-0.364269947091418,0.513,0.619,1
"EMP3",0.0101446186371307,-0.416338593666233,0.584,0.664,1
"CD9",0.0101680901699605,-0.390966452881388,0.697,0.779,1
"PLXDC1",0.0101857375168411,-0.272582677485752,0.437,0.549,1
"NDUFB9",0.0102084794390863,-0.409466602761716,0.534,0.664,1
"MYOF",0.0102685478957892,-0.393887988971787,0.303,0.407,1
"BCLAF1",0.0103355533492188,-0.264320810086412,0.286,0.425,1
"NDUFV3",0.0104537336130672,-0.291347077683702,0.391,0.496,1
"ATP2A2",0.0105243819356319,-0.275913515184164,0.298,0.407,1
"ARRDC3",0.0105516449542814,-0.315611484855436,0.298,0.434,1
"RPL22",0.0105570768348778,-0.398589036031349,0.924,0.903,1
"MOB1A",0.0106326205749734,-0.251029854356128,0.324,0.451,1
"HSP90AA1",0.010711397650832,-0.586346032112089,0.941,0.965,1
"NPM1",0.0107695923527515,-0.471775108286066,0.824,0.92,1
"PHPT1",0.0108545461547975,-0.407428953927995,0.609,0.69,1
"LUM",0.0109183774594442,-0.459544685070464,0.05,0.124,1
"XRCC5",0.0109587859449958,-0.321020295178896,0.681,0.779,1
"PPP2R1A",0.0109799620844497,-0.289190322182459,0.298,0.442,1
"YWHAE",0.0110800109797188,-0.403612377314116,0.588,0.681,1
"PDGFRB",0.0110896432140152,-0.528331647552462,0.765,0.788,1
"UBE2I",0.0111416155732606,-0.354322215797419,0.542,0.646,1
"CALD1",0.0112467574122267,-0.73994332466449,0.975,0.973,1
"EIF1B",0.0113116881115574,-0.395301696977477,0.597,0.717,1
"NDUFB11",0.0113166449088727,-0.40463332323796,0.668,0.752,1
"C4orf3",0.0113219536685241,-0.424527153139079,0.777,0.796,1
"ATP5MD",0.0113249388170677,-0.257909811137149,0.748,0.814,1
"ARF1",0.0113252990773309,-0.30499578923392,0.647,0.761,1
"RBM8A",0.0113627135708303,-0.307882862925984,0.655,0.726,1
"SELENOW",0.0113990697827084,-0.441584643600465,0.63,0.77,1
"CSTB",0.0114178894490496,-0.45282296032649,0.592,0.708,1
"RPS28",0.0114248083130835,-0.493649451565188,0.95,0.956,1
"MRPL51",0.011437131433245,-0.35108386684067,0.634,0.77,1
"ACBD6",0.0114768356621259,-0.288393638597208,0.307,0.398,1
"NDUFV2",0.01154523776371,-0.491007960389978,0.647,0.717,1
"LINC01578",0.0115770133037878,-0.266951858414825,0.378,0.522,1
"STMP1",0.0116089797364683,-0.259929745058184,0.408,0.549,1
"C1orf43",0.0116119277843442,-0.262036932663745,0.366,0.504,1
"DDT",0.0116200399678878,-0.318516087414045,0.676,0.761,1
"BHLHE40",0.0116661466731955,-0.482082860797485,0.328,0.46,1
"PRR16",0.0117057076371047,0.731789457936404,0.429,0.274,1
"RPS6",0.0117895618526459,-0.561028617875279,0.937,0.929,1
"GUK1",0.0119809177918912,-0.392123388913652,0.811,0.832,1
"AIDA",0.012080304352791,-0.285902758075003,0.298,0.407,1
"MANF",0.0121205438016008,-0.704239273754111,0.479,0.566,1
"NFIL3",0.0121626938496279,-0.290761038601828,0.273,0.389,1
"VPS29",0.0123698725266784,-0.36255850967806,0.517,0.619,1
"CEBPB",0.0124312390790368,-0.580355233348063,0.634,0.717,1
"GABARAP",0.012444962052501,-0.325475678572674,0.861,0.894,1
"SPHK1",0.0125111036173828,-0.307385157787153,0.332,0.451,1
"SERPINB1",0.0126649628751865,-0.292670173101277,0.13,0.221,1
"PELO",0.0126977574806812,-0.294178330437155,0.45,0.575,1
"MRPL57",0.0127358803011948,-0.284613669115736,0.433,0.566,1
"PBX1",0.0129553381481063,0.274246322775709,0.374,0.239,1
"USP8",0.0130896245878484,-0.291542686662619,0.324,0.434,1
"ATP6V0B",0.0132636094580126,-0.376445663052877,0.508,0.637,1
"RRAGC",0.0133656301212413,-0.251318814633442,0.223,0.345,1
"PHLDA1",0.0133913566504832,-0.364601839544453,0.429,0.566,1
"NEDD8",0.0134972909232395,-0.365979033320024,0.693,0.814,1
"DNAJC15",0.013500960956216,-0.31615648137662,0.546,0.637,1
"CCDC50",0.0135742435311251,-0.306386171720989,0.357,0.46,1
