"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"COX20",6.79151247337487e-17,-0.402211612200414,0.369,0.556,1.7391025990571e-12
"CLTA",6.84755596440574e-17,-0.50824683595901,0.524,0.671,1.75345365580538e-12
"EIF4A2",6.88440572288935e-17,-0.492482832016232,0.54,0.691,1.76288977346027e-12
"CST3",6.88887084571659e-17,-0.858084072071695,0.488,0.635,1.76403315746265e-12
"H2AFJ",7.07154157484992e-17,-0.454527318125362,0.352,0.531,1.81080965107182e-12
"TMTC2",7.50272995388113e-17,0.596312921480022,0.269,0.117,1.92122405929034e-12
"NDUFS5",7.72775760571592e-17,-0.555399192465666,0.524,0.67,1.97884689009568e-12
"EIF4G2",7.75460128494698e-17,-0.481191923222983,0.623,0.772,1.98572075103637e-12
"UBXN1",7.86625954086706e-17,-0.43058356751553,0.331,0.516,2.01431308062983e-12
"MIF",7.89225639987007e-17,-0.876804241502046,0.609,0.703,2.02097009631473e-12
"DDAH2",8.20291485563059e-17,-0.377593021903808,0.257,0.441,2.10052040708133e-12
"HES4",8.32382060254936e-17,-0.403842308603325,0.365,0.544,2.13148074169481e-12
"JAZF1",8.60011759548613e-17,0.482700180495561,0.288,0.14,2.20223211267613e-12
"PTPRK",8.79144908805181e-17,0.909271219612108,0.632,0.511,2.25122636797743e-12
"PPA1",9.12457459042914e-17,-0.52454087495463,0.57,0.707,2.33652981537119e-12
"PTTG1IP",9.35241612569532e-17,-0.512024726853443,0.481,0.66,2.3948731973068e-12
"SNU13",9.89010511646701e-17,-0.449532571005113,0.379,0.565,2.53255921717371e-12
"CUTA",1.01244133653561e-16,-0.472888326103095,0.384,0.547,2.59255853046674e-12
"RPL37",1.05418049323335e-16,-0.561721966394127,0.639,0.778,2.69943998902264e-12
"FCHSD2",1.06975106289337e-16,0.314039843408552,0.235,0.096,2.73931154675105e-12
"SH3BGRL3",1.09444138773228e-16,-0.749982665401537,0.462,0.628,2.80253606156604e-12
"DYNLRB1",1.13895048842308e-16,-0.40250537616826,0.382,0.552,2.91651051570498e-12
"COP1",1.15759444320923e-16,0.39263143272768,0.299,0.152,2.96425209072588e-12
"NDUFB10",1.19896778846218e-16,-0.442343914376541,0.43,0.607,3.07019681591511e-12
"RPS27",1.19964567566945e-16,-0.542725331720941,0.654,0.778,3.07193268168676e-12
"GTF3C6",1.22372093139833e-16,-0.437470116606633,0.369,0.544,3.13358218903169e-12
"STMP1",1.24860890182675e-16,-0.359900638630041,0.327,0.516,3.19731281490775e-12
"RPS15",1.26549194062421e-16,-0.618551293934796,0.604,0.734,3.24054521235642e-12
"RPL5",1.3298562353615e-16,-0.568428832206533,0.629,0.739,3.40536286189019e-12
"POLR1D",1.35865717491712e-16,-0.467108305454503,0.391,0.577,3.47911342781028e-12
"PDCL3",1.36183654117232e-16,-0.256287507940116,0.166,0.328,3.48725483097995e-12
"COA4",1.3982763071571e-16,-0.392754685278935,0.292,0.465,3.58056613973718e-12
"VPS28",1.44812576756132e-16,-0.521262233555639,0.426,0.584,3.70821565299427e-12
"AMBRA1",1.49632676035205e-16,0.305905196588329,0.208,0.074,3.8316439352335e-12
"MICOS13",1.52575301502267e-16,-0.478953017882907,0.365,0.527,3.90699574556856e-12
"RBIS",1.53409083184137e-16,-0.358257771428107,0.329,0.51,3.92834639309618e-12
"RPL34",1.56130024061705e-16,-0.604878315966895,0.638,0.764,3.99802152614807e-12
"CDK2AP2",1.58723689926873e-16,-0.335297930121835,0.226,0.4,4.06443752795744e-12
"RAB8A",1.63017050702556e-16,-0.282741644670276,0.184,0.353,4.17437761734035e-12
"RNASEH2C",1.68781830337833e-16,-0.29460705642671,0.275,0.463,4.32199632946089e-12
"RACK1",1.72393950006755e-16,-0.562570301421449,0.616,0.729,4.41449187782297e-12
"ERBB4",1.76382795574516e-16,0.355551757350532,0.14,0.027,4.51663424627663e-12
"IFITM3",1.79642159474885e-16,-0.655266952225796,0.54,0.696,4.60009677767338e-12
"SRSF3",1.81103588106248e-16,-0.478702548122492,0.449,0.606,4.6375195806367e-12
"ATP5ME",1.83609288766243e-16,-0.411840579610421,0.44,0.631,4.70168305743717e-12
"RPL13",1.8428479806628e-16,-0.60747470868706,0.651,0.763,4.71898082408322e-12
"UQCR10",1.89151003985721e-16,-0.593592585232121,0.491,0.651,4.84358975906236e-12
"ALG5",1.89324002922633e-16,-0.305420104951336,0.224,0.39,4.84801974283987e-12
"TMEM258",2.03038562225241e-16,-0.581140604110381,0.468,0.611,5.19920846290175e-12
"SNRPG",2.08129303185826e-16,-0.417285795151427,0.403,0.572,5.32956706667944e-12
"AHNAK",2.29421887757811e-16,-0.543941984285511,0.32,0.49,5.87480627981426e-12
"DDRGK1",2.36917130250845e-16,-0.381640646543969,0.308,0.488,6.06673695433339e-12
"LAMTOR4",2.40726108745956e-16,-0.473960124811058,0.353,0.511,6.16427346665769e-12
"BANF1",2.47709953483475e-16,-0.336929119247464,0.321,0.516,6.34310877885135e-12
"COX7B",2.53285781515724e-16,-0.490273112519712,0.482,0.656,6.48588900727314e-12
"CBLB",2.53411058019048e-16,0.371220891527385,0.256,0.115,6.48909696269376e-12
"TTC28",2.62729845222561e-16,0.412278574741551,0.208,0.076,6.72772314661413e-12
"SSNA1",2.67784293948892e-16,-0.332752538321533,0.282,0.46,6.85715241514928e-12
"ENO1",2.6942713022259e-16,-0.635618489496718,0.604,0.741,6.89922052360986e-12
"PPIC",2.69962785692033e-16,-0.39797369829706,0.323,0.506,6.91293705321589e-12
"SMS",2.75335708314338e-16,-0.48844714443274,0.356,0.541,7.05052148280525e-12
"COX6C",2.76413052712007e-16,-0.566831915990053,0.527,0.681,7.07810904079637e-12
"ZFAS1",3.15676427327813e-16,-0.610912135569731,0.544,0.706,8.08352627458332e-12
