"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UNC5C",1.6564728893697e-51,0.278175348526658,0.132,0.026,4.24173012780899e-47
"ST6GALNAC5",2.3977087969373e-51,0.508991784862361,0.208,0.075,6.13981291631735e-47
"ESRRG",6.31579178836756e-51,0.451105506658658,0.272,0.125,1.61728480324728e-46
"STXBP5L",9.05975345338567e-51,0.573800958181571,0.32,0.162,2.31993106680847e-46
"TMEM117",1.00458511186182e-50,0.275563691438301,0.168,0.047,2.57244109594456e-46
"ROR1",1.4800742798148e-50,0.636102015028574,0.352,0.196,3.79002620832175e-46
"SDK1",1.83101761869901e-50,1.0450640387169,0.337,0.197,4.68868681620255e-46
"BBS9",5.12326919519319e-50,0.319253902923997,0.216,0.083,1.31191554281312e-45
"MT-ND4L",5.89254533072485e-50,-0.757264531640874,0.475,0.651,1.50890408283871e-45
"HS6ST3",1.11873827314329e-49,1.33204738537222,0.373,0.24,2.86475309603803e-45
"LINC01725",1.28709933918012e-49,0.401867741070969,0.211,0.08,3.29587527783854e-45
"EZR",1.94706224385728e-49,0.369139745397821,0.317,0.158,4.98584228784534e-45
"POLR2L",3.15328199677197e-49,0.541397100036691,0.777,0.654,8.07460920913398e-45
"RABGAP1L",5.14694146241798e-49,0.705885228676646,0.461,0.32,1.31797730028137e-44
"NPAS3",7.64980896418249e-49,0.559660872186874,0.221,0.089,1.95888658145821e-44
"SEMA6D",6.20988832311972e-48,0.686464979247225,0.321,0.182,1.59016610290127e-43
"LRFN2",7.42942252545824e-48,0.341371823896198,0.247,0.112,1.90245222609409e-43
"KCNB2",1.24967218638143e-47,0.981961509671777,0.366,0.23,3.20003556766692e-43
"AC092691.1",2.9522995891206e-47,0.404205026009267,0.145,0.037,7.55995355786113e-43
"FOXP2",3.25809321230427e-47,0.547412338840528,0.289,0.148,8.34299928874755e-43
"TMEM163",6.10159667631872e-47,0.374733141064322,0.331,0.18,1.56243586090493e-42
"LDLRAD4",1.83949756656207e-45,0.362159194849193,0.258,0.122,4.71040141869549e-41
"FAAH2",1.86403660432467e-45,0.325386206206488,0.228,0.1,4.77323853269419e-41
"ATRNL1",2.07190963362893e-45,0.760519759817799,0.465,0.314,5.30553899883361e-41
"GRIK2",2.84353010981431e-45,0.28744924415574,0.16,0.05,7.28142755220149e-41
"SMYD3",3.05726142147669e-45,0.378078816625873,0.255,0.125,7.82872932197536e-41
"ZFAND5",6.68090187648989e-45,-0.328917462149633,0.371,0.524,1.71077854351277e-40
"MAGI1",6.79444358133763e-45,0.473250840700314,0.292,0.153,1.73985316787313e-40
"PCA3",1.11941199576469e-44,0.31016633567351,0.152,0.046,2.86647829755464e-40
"CRADD",1.28452668502927e-44,0.346632566094974,0.27,0.131,3.28928748235445e-40
"CTNND2",2.37480514192507e-44,0.315519327451701,0.17,0.058,6.08116352692754e-40
"MT-ND2",6.14220102568201e-44,-0.64516784383183,0.604,0.751,1.57283341664639e-39
"JUNB",1.31212232234338e-43,0.371856018673635,0.47,0.291,3.35995163082469e-39
"IRF2BP2",1.36397582074475e-43,-0.36608050313384,0.381,0.533,3.49273288418107e-39
"MBD5",1.46201253849357e-43,0.531298781256824,0.341,0.202,3.74377550732047e-39
"TTC28",1.59962388734019e-43,0.330231452285125,0.21,0.089,4.09615688831203e-39
"CDKAL1",2.29081967061289e-43,0.289012472743868,0.237,0.106,5.86610193053842e-39
"LDLRAD3",2.57162841035165e-43,0.321543470036796,0.247,0.119,6.58516887038747e-39
"UNC79",2.70514409462868e-43,0.403557751373089,0.301,0.165,6.92706248311565e-39
"HIVEP3",6.51203068327552e-43,0.343802878162857,0.282,0.142,1.66753569706636e-38
"SOX5",3.80262195192845e-42,0.487663422061207,0.276,0.146,9.73737403230318e-38
"DGKB",4.0129755667366e-42,0.601870013956647,0.215,0.094,1.02760265337424e-37
"FBXO32",7.85480126952512e-42,-0.253889087978767,0.112,0.233,2.0113789610873e-37
"SNTG1",9.76609067548552e-42,0.395595316103439,0.159,0.053,2.50080283927158e-37
"SSH2",1.82545445829987e-41,0.374976383727884,0.387,0.242,4.67444123136849e-37
"FHIT",3.47958943242536e-41,0.307856055689233,0.207,0.086,8.91018465961163e-37
"NALCN",4.30002833991416e-41,0.281838172221433,0.206,0.089,1.10110825700182e-36
"LINC01933",6.88987750069435e-41,0.365908102155987,0.215,0.095,1.7642909316028e-36
