"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PAM",0.0992448067619843,0.493377006173116,0.163,0.11,1
"HIST1H1C",0.0997213367756968,-0.417478688388966,0.262,0.313,1
"ACTN1",0.103614824665031,0.26066396478607,0.484,0.418,1
"DUT",0.106270395537921,-0.397854131936974,0.456,0.511,1
"RPS24",0.107443544278192,-0.259317052259102,0.944,0.945,1
"HIST1H4C",0.108797544380777,-0.79386580619015,0.401,0.495,1
"ACOT13",0.109717611091504,-0.273464972569812,0.456,0.5,1
"PAFAH1B1",0.116118402780266,0.263421616216666,0.524,0.489,1
"DYNC1H1",0.116751844528005,0.254461014302497,0.548,0.473,1
"RPLP1",0.126263863542746,-0.251679099626277,0.976,0.989,1
"EEF1B2",0.126454468054984,-0.322118128590644,0.849,0.863,1
"HLA-DQB1",0.126456280402879,-0.260799883957709,0.575,0.615,1
"RPS15",0.126810787534268,-0.259202855344268,0.929,0.967,1
"RPL14",0.127789158439287,-0.328531761066402,0.865,0.879,1
"MALAT1",0.12952877288894,0.452527909573145,0.694,0.698,1
"SLC7A2",0.130176441666873,0.314396697679316,0.115,0.071,1
"CD109",0.130780143643225,0.306666167362823,0.409,0.352,1
"FAU",0.131637131342127,-0.27047907477658,0.913,0.929,1
"HIST1H1D",0.131841771035991,-0.254368540980416,0.147,0.203,1
"RPL28",0.135632053537583,-0.332153421365359,0.948,0.951,1
"RPL29",0.138601368945689,-0.258544427400048,0.897,0.89,1
"CXCL8",0.140262264475917,0.25769241123087,0.437,0.357,1
"FABP4",0.143944328182633,0.406952568620262,0.234,0.17,1
"STX12",0.144175441233278,0.250084078835062,0.44,0.423,1
"IGF2R",0.157410623218322,0.266459397912345,0.607,0.566,1
"FOS",0.158630807712002,-0.275816571415412,0.329,0.385,1
"TMBIM4",0.1589080167092,-0.29404269869279,0.563,0.582,1
"RPL26",0.160239056444977,-0.309671133197564,0.929,0.962,1
"HLA-C",0.16453630799646,-0.268840144249582,0.798,0.813,1
"RPS6KA3",0.171353018613613,0.251285734698906,0.405,0.346,1
"RACK1",0.173194165252641,-0.279271481634128,0.849,0.863,1
"RPL11",0.174286444321358,-0.356608418849108,0.929,0.945,1
