"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KRT19",0.00108711496255209,0.336695907022058,0.349,0.165,1
"CHMP2B",0.00110437952519618,-0.275998867796667,0.119,0.291,1
"BAG1",0.00112177955329179,-0.269644978528039,0.229,0.405,1
"NDUFS7",0.001138915738342,-0.361473079295181,0.275,0.456,1
"MRFAP1",0.00115330334277252,-0.300841404268517,0.358,0.532,1
"CD9",0.0011610530670831,-0.439699743693596,0.908,0.949,1
"CD22",0.00117807187626058,-0.28456647717629,0.321,0.557,1
"RPL26",0.00123220165169294,-0.312377098855667,1,1,1
"ILF2",0.00125357085427829,-0.26073762495639,0.138,0.304,1
"SIVA1",0.00126990574043738,-0.252479327898583,0.229,0.418,1
"TMBIM4",0.00134324429508706,-0.275488382218789,0.477,0.646,1
"COMMD6",0.00151441896522067,-0.355722541396355,0.578,0.81,1
"ORMDL2",0.00151675695192003,-0.28429332602703,0.119,0.278,1
"HSP90AB1",0.00159901463431396,-0.496534152206317,0.872,0.987,1
"RPS15",0.00161838373101544,-0.360245773613926,1,1,1
"PCBP1",0.00162940483182619,-0.362878000449773,0.339,0.506,1
"PSMA2",0.00168668120544783,-0.308342008024085,0.45,0.608,1
"RPLP2",0.00180858269337015,-0.369361970060138,1,1,1
"ARF1",0.00185418458903441,-0.332561691794514,0.367,0.532,1
"C4orf3",0.00192371094855444,-0.323874805350364,0.44,0.646,1
"TMEM59",0.00198050484411346,-0.330141230887418,0.394,0.608,1
"MYL12A",0.00198841081689851,-0.354554733134618,0.734,0.924,1
"BPTF",0.00205417034160109,-0.264433729522364,0.248,0.443,1
"CLU",0.00207483092118525,0.30577066205441,0.752,0.557,1
"SSBP1",0.00208874129134105,-0.334111882687659,0.523,0.747,1
"CSTB",0.00210233599503035,-0.364403080647595,0.532,0.709,1
"HSPH1",0.0021234984015841,-0.416539300827142,0.156,0.316,1
"RPL41",0.00215211417157903,-0.262679559736648,1,1,1
"PTGES3",0.00221359638786582,-0.362888351899751,0.523,0.722,1
"VDAC2",0.00226201419552318,-0.295925798876428,0.33,0.544,1
"LYL1",0.00233850309685493,-0.294376182479123,0.367,0.557,1
"DDIT3",0.00238668211879455,-0.499505982837993,0.22,0.405,1
"RPL15",0.00244244948431649,-0.257026549527123,0.982,1,1
"PABPC1",0.00255220602196844,-0.2966141430108,0.569,0.734,1
"NDUFA3",0.00258636220219586,-0.309023594845589,0.266,0.443,1
"ALOX5AP",0.00264660539875959,-0.357820307204756,0.945,0.975,1
"VMP1",0.0027321619906998,-0.265795134925945,0.275,0.468,1
"CIRBP",0.00276587937331106,-0.311118470706838,0.422,0.671,1
"BSG",0.00278722490589549,-0.26164719577195,0.101,0.266,1
"DEGS1",0.00282758469270187,-0.276402174458116,0.101,0.241,1
"SMDT1",0.00288065074119596,-0.375824115402459,0.303,0.494,1
