"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCT4",1.71770284849358e-06,-0.297092817603962,0.585,0.677,0.043985216841375
"DERL3",1.7379944282197e-06,-0.297129908952358,0.143,0.241,0.0445048233234218
"CIRBP",1.74531008123487e-06,-0.306173195544275,0.586,0.673,0.0446921552501813
"VPS35",1.75581100652665e-06,-0.360243773179301,0.544,0.665,0.044961052444128
"UBE2M",1.75763507361421e-06,-0.25015896039377,0.484,0.631,0.0450077613300392
"HSD11B1",1.78638128734287e-06,-0.291015002077712,0.335,0.475,0.0457438656249888
"BFAR",1.83686765513335e-06,-0.32814988504653,0.391,0.503,0.0470366700449997
"RPS18",1.87539735984505e-06,-0.355646388235928,0.869,0.86,0.0480233001935523
"DYRK3",1.89024193846489e-06,-0.277009432126484,0.269,0.387,0.0484034253182704
"RPL27A",1.91682363737913e-06,-0.357205934746734,0.853,0.858,0.0490841028823673
"DNAJC21",1.91855532991836e-06,-0.299367024032853,0.426,0.564,0.0491284463332194
"TAF9",1.94342203579713e-06,-0.26928198584969,0.421,0.544,0.0497652080706571
"XRN2",1.96328579529561e-06,-0.27518978432544,0.597,0.72,0.0502738593601348
"SPTBN1",1.98096824045153e-06,-0.350009196626179,0.707,0.795,0.0507266537332424
"DRAP1",1.988578826065e-06,-0.312380756167302,0.629,0.728,0.0509215379990465
"RPS19",2.04731227045332e-06,-0.331932793121414,0.856,0.852,0.0524255253094981
"PMM1",2.09826605846545e-06,-0.298939215830682,0.355,0.479,0.0537302989591248
"CCT8",2.11948830727013e-06,-0.274977684293555,0.611,0.736,0.0542737370842662
"CRBN",2.12373913839863e-06,-0.257994027461608,0.346,0.473,0.0543825881169736
"RALBP1",2.13037109127443e-06,-0.260832770248386,0.508,0.629,0.0545524125342643
"TXN",2.14767906225878e-06,-0.327614026812349,0.702,0.795,0.0549956177472607
"YWHAZ",2.16373586393892e-06,-0.300909826670217,0.734,0.795,0.0554067842678838
"ZFAND2A",2.18059757153467e-06,-0.40683351491057,0.214,0.335,0.0558385620142883
"EIF4EBP1",2.19982999655564e-06,-0.377029480476297,0.574,0.696,0.0563310467218002
"CSNK1A1",2.21433837367007e-06,-0.308354196622678,0.692,0.779,0.0567025627345694
"MIR4435-2HG",2.21895691626234e-06,-0.267565208156398,0.645,0.769,0.0568208297547298
"PSMB9",2.28627571094993e-06,-0.27803661794079,0.344,0.469,0.0585446621302949
"RHEB",2.30879071087258e-06,-0.313127258805187,0.618,0.714,0.0591212037333142
"SSB",2.34182165025829e-06,-0.270332110201648,0.615,0.728,0.059967026998164
"REXO2",2.34980305907643e-06,-0.318341801883125,0.618,0.73,0.0601714069337702
"COX6B1",2.35305047019287e-06,-0.270256615045921,0.683,0.777,0.0602545633902288
"KIF5B",2.36389073375222e-06,-0.303169684293256,0.666,0.72,0.0605321500191932
"PKM",2.36443227645925e-06,-0.268919308311788,0.717,0.805,0.0605460173032919
"WDR45",2.41573945416884e-06,-0.26006428468854,0.432,0.552,0.0618598402029015
"MXI1",2.41731879786044e-06,-0.400543929608131,0.275,0.387,0.0619002824568123
"PTTG1IP",2.42319461076154e-06,-0.277166625844705,0.535,0.655,0.0620507443977708
"REST",2.42888031457331e-06,-0.27963825928686,0.392,0.521,0.0621963382152788
"FAU",2.44429400094113e-06,-0.266112859790681,0.83,0.836,0.0625910364820995
"DKK3",2.48930302443621e-06,-0.324418940248458,0.459,0.578,0.063743582546738
"PRRC2C",2.49569886083785e-06,-0.330925437042298,0.728,0.797,0.0639073607294749
"MAGED2",2.50289106018515e-06,-0.345946339318733,0.576,0.679,0.0640915313781611
"MRPS21",2.51526425067947e-06,-0.281538151249681,0.621,0.724,0.0644083716671491
"KHDRBS1",2.52756723810673e-06,-0.263840710957119,0.624,0.728,0.0647234142661991
