"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"S100A6",2.65907665514063e-06,0.767929133854749,0.302,0.145,0.0680909759081862
"PTK2",2.75776128566905e-06,0.473979487654166,0.617,0.447,0.0706179932421274
"ARL15",2.77801544537203e-06,0.38200369392966,0.302,0.149,0.0711366415096416
"CASC15",2.96998552237493e-06,0.513029421863884,0.418,0.26,0.0760524192714548
"AKAP13",3.36091747534478e-06,0.499519988358095,0.722,0.55,0.0860630137911537
"KCTD12",3.51861976383565e-06,0.31967540276629,0.205,0.076,0.0901012962925395
"ZBTB20",4.60383974000542e-06,0.546536297359373,0.574,0.405,0.117890524222319
"PBX3",4.78912422800442e-06,0.335230533892772,0.296,0.153,0.122635104106509
"ABLIM1",5.92440477120203e-06,0.341414858383762,0.168,0.053,0.15170623297617
"RFX3",6.77644385288344e-06,0.270560001432542,0.278,0.134,0.173524397740786
"SND1",7.18242231813774e-06,0.288443797756231,0.335,0.198,0.183920288300553
"PTPRK",7.94423907493098e-06,0.48782496232146,0.469,0.309,0.203428129991758
"TUSC3",8.14553463636083e-06,0.358186124064629,0.308,0.164,0.208582705433292
"FOXO1",8.16231240990716e-06,0.447129145525287,0.414,0.256,0.209012333880493
"CACNA1C",8.56536184418776e-06,0.323182011812739,0.156,0.05,0.219333220744116
"MARCH3",9.22736357520039e-06,0.419625420773316,0.489,0.328,0.236285099070156
"ARID1B",9.86370870465365e-06,0.350198216654773,0.481,0.317,0.252579988800066
"NLK",1.02129779545253e-05,0.274899101271288,0.274,0.141,0.261523726481529
"ELL2",1.03121164542068e-05,0.292338739753726,0.195,0.073,0.264062366042873
"SH3RF3",1.04190041529848e-05,0.352873160961542,0.276,0.137,0.266799439345481
"COP1",1.09054168936394e-05,0.270575957415434,0.347,0.21,0.279255010395424
"PTPRG",1.1171789321983e-05,0.567880039419567,0.54,0.378,0.28607600916802
"UBE2E2",1.17653083649361e-05,0.263404919115244,0.278,0.134,0.301274251300919
"EXOC6B",1.19852080240663e-05,0.319282748240235,0.298,0.156,0.306905221872267
"IMMP2L",1.3549672307925e-05,0.294902097752561,0.225,0.099,0.346966458789035
"NAV2",1.39356276799726e-05,0.317015530686195,0.371,0.218,0.356849618001059
"HERC1",1.58994269699578e-05,0.3392764517756,0.432,0.29,0.407136626419709
"PRKD1",1.73626368062103e-05,0.276312097383243,0.213,0.088,0.444605040696628
"MMP1",1.79765392213184e-05,0.605596472847754,0.621,0.477,0.4603252398403
"FNIP1",1.98674082863144e-05,0.261912961475776,0.4,0.248,0.508744723987654
"SH3D19",2.21175869299483e-05,0.305262179353985,0.333,0.206,0.566365048515185
"NF1",2.5621332779674e-05,0.29234031392603,0.353,0.214,0.656085468489113
"ST6GALNAC3",2.66782401873544e-05,0.46092654351457,0.365,0.202,0.683149696477585
"PEMT",2.83510050779132e-05,0.259784377491181,0.122,0.031,0.725984187030122
"SNED1",3.22232853654823e-05,0.332069461985602,0.341,0.202,0.825141668353905
"STAG1",4.03039278592062e-05,0.377923434707543,0.42,0.275,1
"AHI1",4.46290974590142e-05,0.325909249030742,0.264,0.145,1
"ZNF407",4.47919356902828e-05,0.27165937493788,0.233,0.118,1
"ANGPTL4",4.98545929697761e-05,-0.583463503672848,0.243,0.366,1
"IQCJ-SCHIP1",5.79429100139236e-05,0.26520218312391,0.254,0.118,1
"LHFPL2",5.80863257981223e-05,0.302025916577709,0.292,0.168,1
