ionIdx	ionMz	ionAverageInt	ionTopFormula	ionTopIon	ionTopName	D1 LG	D1 HG	D2 LG	D2 HG	D3 LG	D3 HG	D4 LG	D4 HG	D5 LG	D5 HG		
365	207.0483	86892.08913	C11H12O2S	-H(-)	Methyl (Propynyl)-thiophene...	46436	68778.5	10765	11748	37719.5	77276	42833.5	72472	49073	67322	HMDB0036047	HMDB0036047
557	265.2170	12936.16636	C17H30O2	-H(-)	"Methyl 2E,hexadecadienoate"	10867	9303.5	7132.5	9049.5	10446	10654.5	11175.5	10568	9330.5	10116.5	HMDB0000725	HMDB0000725
994	453.2347	15134.20255	C20H38O11	-H(-)	Methyl cellulose	9806.5	11799.5	9381	14375	14484.5	12802	38158	13192	16359.5	23532.5	C19422	C19422
1043	497.0939	12952.32271	C21H22O14	-H(-)	Methyl di-O-galloyl-glucopy...	14683	15606.5	8836	10152	12487.5	19194	14595.5	21023	12144	13883	HMDB0060754	HMDB0060754
433	225.1494	32491.67359	C13H22O3	-H(-)	Methyl dihydrojasmonate	34700	35586	23063	23379	34911	30562.5	32743.5	33003.5	35750	35468.5	HMDB0061828	HMDB0061828
894	397.1508	15752.68759	C19H26O9	-H(-)	Methyl dihydroxy-prenylbenz...	13040	14258.5	15969.5	16666	12702.5	12376	15651	13806	16092.5	15103.5	CHEBI:64838	CHEBI:64838
221	169.0656	44584.87224	C12H10O	-H(-)	Methyl naphthyl ketone	29506.5	29430	15553.5	18120	28574.5	26976	27864	29295	22459.5	28662.5	HMDB0002180	HMDB0002180
19	83.0500	36535.85549	C5H8O	-H(-)	Methyl propenyl ketone	35329.5	40008.5	27659.5	29747	40008	35854	36034	32915.5	37544.5	39233.5	HMDB0031498	HMDB0031498
172	152.9875	201567.2321	C4H10S3	-H(-)	Methyl propyl trisulfide	165451.5	158964	106474.5	117295.5	153980	144265	163688	147749.5	201625.5	177691	CHEBI:88750	CHEBI:88750
447	229.1809	27981.99416	C13H26O3	-H(-)	Methyl-(methylethyl)cyclohe...	26744.5	30960	24869	26559	27623	27262	26360.5	24424.5	27776.5	28617	HMDB0035410	HMDB0035410
867	381.1544	12457.60463	C19H26O8	-H(-)	Methyl-(methylpropyl)benzen...	12409	13230	7283.5	8689	11815	12223.5	13802.5	13073.5	14189.5	12789.5	CHEBI:83775	CHEBI:83775
790	345.2433	10186.43855	C22H34O3	-H(-)	Methyl-[10]-shogaol	10692	9621.5	6870	8377.5	9616	8897.5	10416	9890	9728.5	9550	HMDB0002586	HMDB0002586
863	379.1622	13304.37775	C16H28O10	-H(-)	Methyl-butenyl apiosyl-(>6)...	13491	11899.5	10881	14450.5	13284	15686.5	16065	22015.5	14222.5	14007.5	HMDB0125227	HMDB0125227
132	141.1284	11833.92098	C9H18O	-H(-)	Methyl-heptanone	10632.5	14493	8485	9332.5	11440	12224.5	11174	12130.5	11179	11614.5	CHEBI:2082	CHEBI:2082
216	168.0775	18802.37306	C7H11N3O2	-H(-)	Methyl-His	8692	12369	6712.5	6598.5	15358	13857.5	10730	10380	11857.5	10483	HMDB0029987	HMDB0029987
354	203.1292	24479.87047	C10H20O4	-H(-)	"Methyl-methylene-1,2,6,octa..."	26686	25835	16771	17678	22862.5	24786.5	27022	24863	25467	26918.5	C20744	C20744
101	129.0557	151648.3946	C6H10O3	-H(-)	Methyl-oxopentanoate	105496	125069.5	81864.5	89253.5	126763.5	114048	114331.5	105889.5	109981.5	115663.5	HMDB0137293	HMDB0137293
210	165.0753	24065.2561	C10H14S	-H(-)	Methyl-pentenyl)thiophene	17237.5	27547	6123.5	8257	16806	18390.5	14726.5	13167.5	14415	14909	HMDB0041331	HMDB0041331
288	187.1121	25031.94827	C13H16O	-H(-)	Methyl-phenyl-hexenal	21290	22585.5	23979.5	25976.5	25650.5	29670.5	24076	23137	28661	27497.5	C11462	C11462
244	175.1119	9718.11771	C12H16O	-H(-)	Methyl-phenyl-pentanone	8600	7509.5	5738	5996	17066.5	14636.5	10384	9296.5	10829.5	9949.5	CHEBI:6151	CHEBI:6151
328	198.0588	8500.619807	C9H13NO2S	-H(-)	Methyl-thiazolyl)ethyl prop...	9301	8951	5292	5263.5	8836.5	8152.5	9900.5	9270	7850.5	7960	HMDB0112232	HMDB0112232
87	125.0064	59647.17386	C6H6OS	-H(-)	Methyl-thiophenecarboxaldehyde	45462	55698.5	45627.5	57449.5	53232	47290	65976.5	59887.5	46516.5	58404	HMDB0031514	HMDB0031514
309	194.0824	23370.83992	C10H13NO3	-H(-)	Methyl-Tyr	24755.5	27929	16839	19297.5	25842	24492.5	25139	25739.5	23933	23819.5	C00417	C00417
946	421.2254	18634.60618	C20H38O7S	-H(-)	Methylacetophenone	29411.5	21963.5	13484.5	13965.5	17463.5	20551	22672	18057	21946	21682.5	HMDB0114805	HMDB0114805
188	158.0826	15147.48728	C7H13NO3	-H(-)	Methylbutyrylglycine	12965	16040.5	8406.5	11898.5	16247	17561.5	14987	13309	15717	17704	CHEBI:41237	CHEBI:41237
600	281.0452	20707.94109	C16H10O5	-H(-)	Methylcoumestrol	25408	19855	12186	12089	26962.5	25610.5	23788	24740.5	23513.5	23985	HMDB0029987	HMDB0029987
184	156.0665	10396.41239	C7H11NO3	-H(-)	Methylcrotonylglycine	9913.5	9405.5	7426.5	7738	12182	10557.5	9505.5	9805	9218	9046.5	CHEBI:48681	CHEBI:48681
200	162.0556	8014.742857	C9H9NO2	-H(-)	Methyldioxyindole	7708.5	7275	5314	5891.5	6789	8065	7976.5	11918.5	7015	8267.5	CHEBI:90970	CHEBI:90970
384	211.0975	32759.79078	C11H16O4	-H(-)	Methyleneazelaic acid	28552	31491	23659	21287.5	28254.5	27825.5	30505	28700	28997.5	29669.5	HMDB0056142	HMDB0056142
141	144.0450	28957.25397	C9H7NO	-H(-)	Methyleneoxindole	21507	23599.5	25260	28006.5	23516	26402.5	41996	38195.5	30453	30299	CHEBI:978	CHEBI:978
120	135.0662	20487.54993	C5H12O4	-H(-)	Methylerythritol	21845	27085.5	16401.5	18402.5	26026	23718.5	24483.5	24611.5	21674.5	24053	HMDB0135745	HMDB0135745
18	81.0345	19604.22828	C5H6O	-H(-)	Methylfuran	19820.5	20992	13382.5	15903	22025.5	18830.5	20170	23615	18537.5	18111	#N/A	#N/A
738	327.0780	15955.51757	C11H22O7P2	-H(-)	Methylgeranyl PP	22290.5	16475	10622.5	8905	21353	21989	20570.5	21144.5	19869.5	16238.5	CHEBI:65	CHEBI:65
145	145.0504	123816.4994	C6H10O4	-H(-)	Methylglutaric acid	126783.5	143354	76934.5	87185	129845.5	129351.5	137556.5	124331	115485.5	147360	HMDB0129201	HMDB0129201
862	379.1197	41118.53713	C22H20O6	-H(-)	Methylglycyrol	45736	48955	33077.5	28197.5	45208.5	58853	45831.5	100759	40790.5	44880	HMDB0028807	HMDB0028807
205	164.0575	6170.495025	C6H7N5O	-H(-)	Methylguanine	4079	4317.5	3847.5	4828.5	3651.5	4489.5	10200.5	10864	5423	5243.5	CHEBI:86549	CHEBI:86549
904	402.0893	13122.80265	C13H25NO9S2	-H(-)	Methylpentyl hexosinolate	14834	13328	7646.5	9468	14910	14018	19262.5	18812	14077	16299.5	HMDB0127029	HMDB0127029
928	411.1289	54822.45345	C19H24O10	-H(-)	Methylpicraquassioside A	52769.5	84318	118297	126839	41630	31533.5	63206.5	43628.5	90441	62505	HMDB0127029	HMDB0127029
766	333.1704	11259.60713	C19H26O5	-H(-)	Methylpropanoyloxy)-(methyl...	10973.5	11779	7779	8240	11104	10292.5	11724	10338.5	11745.5	11266	CHEBI:37922	CHEBI:37922
335	199.1119	20097.91639	C14H16O	-H(-)	Methylpropoxy)naphthalene	20377	20830.5	20103	21463	21104	18944	21058.5	19229.5	22354.5	22750.5	C17855	C17855
29	93.0457	307748.0091	C5H6N2	-H(-)	Methylpyrazine	200000	798552.5	262344	714641	78403.5	113704	206595.5	211860.5	193466	437202	C09685	C09685
134	142.0660	9996.906594	C10H9N	-H(-)	Methylquinoline	5868.5	5501.5	3597	3396	3712	3619.5	5347	4845.5	5033	4606	C01875	C01875
100	129.0385	61248.89184	C6H10OS	-H(-)	Methylthio)methyl]-butenal	45635.5	64776.5	43193	72342	119234	85514	72573	53355.5	85417	76355.5	HMDB0035122	HMDB0035122
504	249.0803	566404.7029	C10H18O5S	-H(-)	Methylthio)pentylmalic acid	928776.5	986266	326133.5	391134	798720.5	586119.5	1136794	945387	847494	873492.5	HMDB0037232	HMDB0037232
154	147.0485	64699.66476	C6H12O2S	-H(-)	Methylthio)propyl acetate	51667.5	62409	17365	26491.5	186630.5	158688.5	60900.5	54577	75365	74741.5	CHEBI:15348	CHEBI:15348
195	160.0812	7273.721604	C7H15NOS	-H(-)	Methylthiohexanaldoxime	3690.5	3938	3881.5	3882	24007.5	19719	4286	4464.5	9594.5	8533.5	HMDB0038924	HMDB0038924
151	146.0651	38245.62567	C6H13NOS	-H(-)	Methylthiopentanaldoxime	44068	52509.5	7030.5	10330	49766	41419	36396.5	29737	34138.5	31919	C00430	C00430
263	181.0361	15866.50568	C6H6N4O3	-H(-)	Methyluric acid	13320.5	10247	7682.5	7677	11413.5	10946.5	11818	11876	10896.5	10262.5	C09870	C09870
261	180.1035	7089.301199	C10H15NO2	-H(-)	Methylynephrine	6214	6281.5	4420.5	4322.5	5914.5	6884	6670	6724.5	5701	6181	HMDB0032595	HMDB0032595
155	147.0665	78729.50323	C6H12O4	-H(-)	Mevalonate	50220	47654.5	26524	35907	216735.5	226706	49160	46728	82208	93468.5	C16494	C16494
653	299.2235	30286.37292	C17H32O4	-H(-)	MG(0:0/14:1/0:0)	31641.5	33606.5	21886.5	27558.5	32536	31410.5	36124	33561	32736.5	33283	HMDB0034510	HMDB0034510
707	315.2542	26745.61303	C18H36O4	-H(-)	MG(0:0/15:0/0:0)	26393.5	23784.5	15512.5	16802	24459.5	24724	24482	24401	23467.5	26198.5	HMDB0127029	HMDB0127029
746	327.2544	20235.15968	C19H36O4	-H(-)	MG(0:0/16:1/0:0)	17859.5	17146.5	13046.5	14590.5	16650	15177.5	18524	17426.5	17620	17340.5	HMDB0127029	HMDB0127029
804	351.2530	11369.03586	C21H36O4	-H(-)	MG(0:0/18:3/0:0)	8969.5	12563.5	5887.5	7405	8253.5	11602	9669.5	11982	9443	10377.5	HMDB0125227	HMDB0125227
874	383.3164	11758.68745	C23H44O4	-H(-)	MG(0:0/20:1/0:0)	9142	12099	7121	7464	9432.5	13870.5	11343.5	10808.5	9817.5	10392	HMDB0094599	HMDB0094599
865	379.2846	9755.514425	C23H40O4	-H(-)	MG(0:0/20:3/0:0)	10767	9911.5	7484.5	7466.5	9349.5	9744	10617	13749	10159.5	9388	C01673	C01673
924	409.3326	13596.731	C25H46O4	-H(-)	MG(0:0/22:2/0:0)	11580.5	15351.5	19353	19155.5	11195.5	10068	13623.5	11375	15856.5	13738	HMDB0124830	HMDB0124830
978	439.3787	14454.26485	C27H52O4	-H(-)	MG(0:0/24:1/0:0)	9652	9223	14088	13452.5	9253	13652.5	11588	10822.5	11903.5	13081.5	CHEBI:88431	CHEBI:88431
495	245.1752	11318.77236	C13H26O4	-H(-)	MG(10:0/0:0/0:0)	12981	11295	10046	9562	12310.5	10519	12149	11713.5	12169	11374	CHEBI:2069	CHEBI:2069
964	429.3000	13543.10034	C27H42O4	-H(-)	MG(24:6/0:0/0:0)	9026	9536.5	13877.5	9156.5	12920	10909.5	13627	14229	14213	12965	HMDB0007933	HMDB0007933
817	357.0759	11194.2373	C14H18N2O7S	-H(-)	Miraxanthin-I	13909.5	12262.5	6465.5	6270.5	13133	14337	15192	16247	11876.5	11793.5	C09492	C09492
987	449.1085	9248.078251	C21H22O11	-H(-)	Miscanthoside	11987	12658	8119.5	8329	9670	11863.5	11423	12449.5	10161	9519	CHEBI:78261	CHEBI:78261
868	381.2638	10152.75899	C22H38O5	-H(-)	Misoprostol	9839	9876.5	7397	7638.5	9549.5	9181	10466.5	10453.5	11378	10413.5	HMDB0094599	HMDB0094599
1215	815.4805	14876.67854	C42H72O15	-H(-)	Momorcharaside A	14285	14793.5	41645.5	29802	10071.5	10461	19929.5	18995	14998.5	12886	HMDB0124594	HMDB0124594
977	439.3426	15837.96304	C26H48O5	-H(-)	Momordol	9319.5	8417.5	12897.5	12248.5	7174.5	8362	9413	7694.5	10657	9930.5	CHEBI:78261	CHEBI:78261
334	199.0755	27684.06343	C13H12O2	-H(-)	Monobenzone	30090	30016	16465.5	21567.5	26329	27843.5	32810	31181.5	29073	33045	HMDB0133719	HMDB0133719
423	221.0822	62925.96185	C12H14O4	-H(-)	Monoisobutyl phthalic acid	63388.5	66649.5	41981.5	46547	61933	64415.5	68060	67662	65182	63044.5	HMDB0127029	HMDB0127029
53	110.9755	287972.7399	CH4O4S	-H(-)	Monomethyl sulfate	333782	382048	245958.5	301206	284661.5	257684	322280	275391	584613.5	401927	CHEBI:15348	CHEBI:15348
506	251.0352	16057.74032	C15H8O4	-H(-)	Morindaparvin A	17069.5	16111	13798	13584.5	15505	17124.5	15777	14785	17035	15534.5	HMDB0030993	HMDB0030993
1046	499.2918	17945.68631	C26H44O9	-H(-)	Mupirocin	27200	18587	6536.5	7691	20706	24220.5	24989.5	25285.5	15413.5	14860	HMDB0060754	HMDB0060754
651	299.1295	20508.53825	C18H20O4	-H(-)	Myrigalone E	25225	23712	15111.5	18055	24697.5	23915	26611	25964.5	24967.5	25695.5	CHEBI:87246	CHEBI:87246
679	306.1090	25260.66283	C14H17N3O5	-H(-)	"N,diethylpropanamide"	22719.5	31016.5	14940.5	18933	12380.5	13106.5	46328	46166	24319	26270	HMDB0133719	HMDB0133719
782	340.1662	7525.039508	C19H23N3O3	-H(-)	N(Methoxy-methylbenzyl)-n((...	8046.5	7605	6248.5	6005.5	6538.5	8485	7934	8148.5	10284.5	9419	HMDB0094599	HMDB0094599
1116	582.2609	9394.325535	C34H37N3O6	-H(-)	"N1,N5,NTricoumaroyl spermidine"	9841	9623.5	8009.5	8081	8614	8961	9286	12054.5	9713.5	14338.5	HMDB0060754	HMDB0060754
1151	664.1171	17281.99575	C21H29N7O14P2	-H(-)	NADH (red)	20985	24859	19534.5	22059.5	16052.5	16381	35948	31363.5	20628.5	19924	CHEBI:53773	CHEBI:53773
1184	743.0770	22416.48528	C21H29N7O17P3	-H(-)	NADP (ox)	46023.5	26994	9144	12819	34144	37959.5	43212.5	40832	20679.5	21110.5	HMDB0124594	HMDB0124594
674	305.1397	12969.76389	C17H22O5	-H(-)	Naematolone	13942	12341.5	10518.5	10304.5	13517.5	12489	13593.5	13013	14050	15284.5	HMDB0031114	HMDB0031114
463	233.0644	21177.31173	C13H14O2S	-H(-)	nan	26629.5	19891	9529.5	12032	26761.5	23805.5	29075	24814	23679.5	24247	HMDB0137503	HMDB0137503
517	254.0310	9527.411504	C10H9NO7	-H(-)	nan	8798	9200.5	6633	8077	12529.5	12175.5	8439.5	9725.5	9256	9654	HMDB0127029	HMDB0127029
588	275.0194	15621.25053	C14H12O2S2	-H(-)	nan	10778	13962	7512	8360.5	11705.5	14903.5	11659	12261	11316.5	13117	C06019	C06019
650	299.1138	26183.12804	C14H20O7	-H(-)	nan	31915	29237	18473	20492.5	31862	31555.5	37298	34112.5	32291.5	32576.5	CHEBI:87246	CHEBI:87246
659	301.1080	20295.95334	C17H18O5	-H(-)	nan	29388.5	24313	10707.5	9657	27638	31976.5	29198.5	33024.5	25133.5	23844.5	CHEBI:87246	CHEBI:87246
725	323.1289	10588.49176	C20H20O4	-H(-)	nan	12484.5	10477.5	8451.5	9045	10789.5	11288	12577	10484	12399.5	11929	HMDB0133719	HMDB0133719
763	333.0263	10888.68554	C16H14O4S2	-H(-)	nan	12121	12355.5	6443.5	6823.5	11462	14101	12129.5	12788	9410.5	9747	HMDB0125179	HMDB0125179
901	401.0874	20914.54751	C20H18O9	-H(-)	nan	22259	21128	8013	11799	25253.5	19647.5	23077	25014	17531	20105.5	HMDB0125227	HMDB0125227
911	405.0443	1068376.011	C14H10N6O9	-H(-)	nan	2164153.5	1009844.5	421164	222231.5	1965939	1869771	1974870	1694473.5	1918161.5	1672048	CHEBI:88775	CHEBI:88775
1056	509.2577	8288.086059	C19H38N6O10	-H(-)	nan	6758.5	7264	5645.5	5681	7360	7237.5	7350.5	7780.5	7895	7523	CHEBI:37251	CHEBI:37251
1123	593.1515	10443.16607	C27H30O15	-H(-)	nan	9502.5	8722	13786.5	16403	9308	10006.5	9686.5	9157	11874.5	11823	HMDB0060754	HMDB0060754
1150	661.1565	8123.53767	C34H30O14	-H(-)	nan	6090	6034	13853	14692	6553.5	7100.5	8100	10545.5	8880.5	8338.5	CHEBI:53773	CHEBI:53773
1163	695.1264	9563.364228	C33H28O17	-H(-)	nan	7162.5	7379	14980	12604	11053.5	9152	9864.5	22609.5	10976.5	10906	HMDB0060754	HMDB0060754
1183	742.2060	9209.398649	C21H43N7O18P2	-H(-)	nan	10574.5	12473	6955	8864.5	8451.5	15145	11148	16582.5	8764	10955	HMDB0124594	HMDB0124594
1254	973.3547	7311.670943	C44H62O24	-H(-)	nan	6355	4851.5	20412.5	14960.5	5749.5	6920.5	7565.5	6680.5	7882.5	8148.5	HMDB0124594	HMDB0124594
240	175.0402	114252.7468	C10H8O3	-H(-)	Naphthalenertriol	68154.5	38194.5	35592.5	46802.5	387995	330863.5	134123	123259.5	194722	158865.5	C05161	C05161
363	207.0122	46557.65997	C10H8O3S	-H(-)	Naphthalenesulfonic acid	26400	45381	18527	21642	25300.5	31832.5	31013.5	44092	32023.5	240004.5	HMDB0000626	HMDB0000626
939	417.2304	14545.68069	C25H30N4O2	-H(-)	Naphthyl dipeptide	14251	16205	7549	9511	13891.5	24663	14732	22469	12973.5	16075	C10372	C10372
443	229.0858	15728.21528	C14H14O3	-H(-)	Naproxen	15938.5	15307.5	15024.5	16409.5	13486	13824	17134.5	15296	18119	19043.5	HMDB0125227	HMDB0125227
1191	761.4836	22200.80109	C43H70O11	-H(-)	Narasin B	10823	11546	46702	31509.5	54832	68531.5	11325.5	12455	16347	27201.5	HMDB0036703	HMDB0036703
575	271.0619	33634.95616	C15H12O5	-H(-)	Naringenin	17437.5	17474	19517	20499.5	18029.5	16787	17005.5	17182.5	23172	20991.5	HMDB0127029	HMDB0127029
711	316.1910	12017.65031	C19H27NO3	-H(-)	Nateglinide	12073.5	12295.5	15676.5	23929	9268.5	8967	13328	11650	13142	13182	HMDB0125227	HMDB0125227
40	101.0712	17401.07019	C4H10N2O	-H(-)	NDEA	18454.5	21095.5	11721	12435	14020	13585.5	17827.5	15996	15359.5	15430	CHEBI:18010	CHEBI:18010
1172	715.3671	7871.473284	C35H52N6O10	-H(-)	Neocasomorphin	7144	5634.5	7377.5	7586.5	7326.5	12253.5	9119.5	9327.5	8354.5	10001	HMDB0048372	HMDB0048372
706	315.1814	28091.62634	C16H28O6	-H(-)	Neryl hexoside	29270	27167	24408	29278.5	22532	23436	32550	29308.5	33633.5	31080	HMDB0037527	HMDB0037527
1000	461.2397	10934.54843	C22H38O10	-H(-)	Neryl rhamnosyl-hexoside	8955	12916.5	6578.5	8368.5	9201.5	9615.5	10616	11750	9939	10985	CHEBI:88431	CHEBI:88431
556	265.1085	230951.4119	C14H18O5	-H(-)	Nevirapine &1	261472.5	316623	134049.5	154507	266507	271351.5	271560	252330.5	202645	278097.5	CHEBI:88829	CHEBI:88829
80	121.0400	17831.39592	C6H6N2O	-H(-)	Nicotinamide	18347.5	19627	14091	16347	21563	21035	20114.5	19584	17942.5	21134.5	HMDB0127348	HMDB0127348
82	122.0244	22880.16982	C6H5NO2	-H(-)	Nicotinate	31029	25157.5	17626.5	16413.5	24393	22350.5	26105.5	25867	26377	24761	C11462	C11462
775	337.1407	21887.98518	C16H22N2O6	-H(-)	Nicotine glucuronide	27415	18906	24207.5	23109	25744	25698	25568	23556	29017.5	23545.5	HMDB0133719	HMDB0133719
56	112.0037	6836.491742	C4H3NO3	-H(-)	Nitrofuran	6409.5	6416.5	4831	5853	6996	6128	7894.5	6065.5	7221	6876	CHEBI:16182	CHEBI:16182
410	217.9772	15521.97055	C6H5NO6S	-H(-)	Nitrophenyl sulfate	15781.5	18094.5	11485.5	11473.5	15879.5	16574.5	16867.5	18806.5	14876.5	15750.5	HMDB0127029	HMDB0127029
771	335.0670	17719.64004	C10H16N4O7S	-H(-)	Nitrosoglutathione	20793	23894	9532.5	11292.5	23228.5	29688.5	24879.5	37295.5	14763.5	19479.5	C08484	C08484
183	156.0445	14369.5167	C10H7NO	-H(-)	nitrosonaphthalene	9840	13536.5	4992	7504.5	7029	7466	13024	12637.5	10095	10548	HMDB0037393	HMDB0037393
645	295.2637	49363.58949	C19H36O2	-H(-)	Nonadecenoic acid	63754	38873.5	26840.5	24045.5	67273	60392	59331	53364	60085	50290	CHEBI:88730	CHEBI:88730
400	214.1454	22487.0745	C11H21NO3	-H(-)	Nonanoylglycine	17272.5	19375.5	14218.5	13044.5	19932.5	19731	18504.5	22031.5	16858.5	21999	HMDB0094599	HMDB0094599
569	269.0867	25237.84285	C9H18O9	-H(-)	Nonulose	21494.5	25152.5	14844	15344.5	17922.5	52650	17764	25873	22500	30250	CHEBI:87246	CHEBI:87246
526	255.1601	32767.95174	C14H24O4	-H(-)	Nonyltetrahydro-oxo-furanca...	31364	34066	21724	24438	30185	26727	34093.5	32311.5	31145	30119	C10804	C10804
409	217.1598	8229.169076	C15H22O	-H(-)	Nookatone	7573.5	6967.5	5457.5	5146.5	6580.5	10814	7192.5	10098.5	7287.5	10223.5	HMDB0127029	HMDB0127029
211	165.1285	8936.030367	C11H18O	-H(-)	Nopol	8561.5	9278.5	6777.5	7420	10520.5	10612	7803.5	7920.5	8159.5	9237.5	C16640	C16640
590	275.2012	17904.23734	C18H28O2	-H(-)	Norandrosterone	16271	16281.5	10887	12549	14578	14387	15459.5	16238.5	15212	15292.5	HMDB0133719	HMDB0133719
995	453.3216	8890.41171	C26H46O6	-H(-)	Norcholestanehexol	6184	4598	4458	4976	5192	5553.5	6135.5	5787	6883	5840	HMDB0036697	HMDB0036697
157	147.0920	7385.307565	C9H12N2	-H(-)	Nornicotine	6215.5	5257	3049	4331.5	14744	17829	5704	5861	7958	8816.5	CHEBI:89902	CHEBI:89902
584	274.1051	14791.77296	C10H17N3O6	-H(-)	Norophthalmic acid	20624	29805.5	6441	6751.5	7332	8412	25371	16704	14746.5	14066.5	CHEBI:61771	CHEBI:61771
1210	803.4107	8528.355196	C41H56N8O9	-H(-)	Nostocyclopeptide A3	8328	8986.5	13483	11026	6685	8770.5	9281	10098.5	10060	8759.5	HMDB0124594	HMDB0124594
449	230.0670	64257.1197	C9H13NO6	-H(-)	NSuccinyl-glutamic acid sem...	16444.5	7733.5	6247	7695.5	189458	393896.5	7431	6930.5	65704	121825	C09356	C09356
457	231.0990	46448.38432	C9H16N2O5	-H(-)	NSuccinyl-ornithine	21321	15495	11527	13798	150914.5	225673	19272	16411.5	47844	70119	HMDB0127029	HMDB0127029
1171	714.0401	19739.46437	C24H24N5O15P3	-H(-)	O-(Benzoyl)benzoyl ATP	39529	17069.5	9480	8864.5	36103	38630	36087.5	33533.5	23355.5	21500	HMDB0048372	HMDB0048372
507	251.0561	29509.74285	C12H12O6	-H(-)	O-(Z-p-Hydroxycinnamoyl)-(x...	31836.5	33598	21393.5	18454	31015	28669.5	37373.5	33908.5	32136	32660	CHEBI:84527	CHEBI:84527
1034	487.1246	10232.81862	C24H24O11	-H(-)	O-Acetylglycitin	9472.5	9546	12675.5	14342.5	10122	9254.5	9793.5	10198	11727.5	10575	CHEBI:85803	CHEBI:85803
1187	747.2675	8514.700637	C28H48N2O21	-H(-)	O-b-Gal-(>3)-O-[O-b-Gal-(>4...	9789.5	14263.5	7977.5	8717.5	6377.5	7633	9800	9462	9419.5	9703	HMDB0124594	HMDB0124594
348	203.0018	55717.13477	C7H8O5S	-H(-)	O-methoxycatechol-O-sulphate	35023.5	52111	28265.5	28754.5	30505	47059	32916	52199.5	31803.5	42987	CHEBI:17361	CHEBI:17361
673	305.1026	16503.36717	C16H18O6	-H(-)	O-Methylgrandmarin	22751.5	19444.5	10269	10826.5	19189	19469	20855.5	20855.5	21220	18452.5	HMDB0061663	HMDB0061663
412	218.0670	50546.46128	C8H13NO6	-H(-)	O-Succinyl-homoserine &1	23197.5	12250.5	5793.5	6490.5	46855	399158.5	21057.5	18780	25407	123278.5	HMDB0000186	HMDB0000186
485	243.0328	32729.88795	C10H12O5S	-H(-)	O-sulphate	33832.5	34902	20607.5	23978	28539.5	36604.5	33594	37739.5	31217	33748	C04835	C04835
699	313.2385	50964.24285	C18H34O4	-H(-)	Octadecanedioic acid	46348	42952.5	36727	39420	47053	43954	46515	44865	52000	44974.5	C08678	C08678
558	265.2546	7716.072456	C18H34O	-H(-)	Octadecenal	8501.5	11566.5	5442.5	7313	8394	8047.5	10135.5	8632	7119	7164	CHEBI:88494	CHEBI:88494
840	367.2847	11097.49953	C22H40O4	-H(-)	Octadecyl fumarate	8803	10353.5	6980.5	7845	7975.5	9446	9360.5	9444	8372	9264	CHEBI:17047	CHEBI:17047
149	145.1231	18858.73979	C8H18O2	-H(-)	Octanediol	19044.5	24894	12095	13614	16682.5	16056.5	16217	16116.5	17351.5	15252.5	HMDB0036597	HMDB0036597
138	143.1078	474005.4254	C8H16O2	-H(-)	Octanoic acid	430905.5	493662.5	353971.5	374929.5	469215.5	444772	418590.5	410929.5	421803.5	439150.5	C16570	C16570
1164	695.5402	15227.59314	C48H72O3	-H(-)	Octaprenyl-methyl-methoxy-b...	9734.5	9257.5	53148.5	35650	8217	9311	12147.5	10574.5	11152.5	12141	HMDB0114410	HMDB0114410
629	289.1649	10473.41544	C14H26O6	-H(-)	Octen-yl hexoside	10625	10369	6871.5	8449	9351	10001.5	12631.5	9602.5	11794	11786.5	CHEBI:37922	CHEBI:37922
228	171.0663	106123.0769	C8H12O4	-H(-)	Octenedioic acid	105472	109070.5	73096.5	104518	113880	102869	136507	112235	119481	123580	HMDB0142077	HMDB0142077
186	157.1233	824094.0432	C9H18O2	-H(-)	Oenanthic ether	747604.5	879787	583512	635268	775206.5	730398	680159.5	689749.5	678657.5	737747	C07555	C07555
836	366.3011	9442.734789	C22H41NO3	-H(-)	Oleoyl GABA	3966	4801.5	3589.5	3416.5	4474.5	4542.5	4463	4307	4602.5	5430.5	HMDB0002354	HMDB0002354
730	324.2917	5249.429898	C20H39NO2	-H(-)	Oleoylethanolamine	5167	4437.5	3471.5	3857.5	4641.5	4636	5429.5	4597	5106	5164.5	HMDB0006792	HMDB0006792
83	123.0453	52615.54105	C7H8O2	-H(-)	Orcinol	47162.5	43582	47238.5	57306.5	47116	46431.5	48501	45992	48516	44595.5	C16366	C16366
109	131.0824	117365.0923	C5H12N2O2	-H(-)	Ornithine	53329	127350	28325	68891.5	153811.5	130203	62028	52227.5	102660.5	87088	CHEBI:87383	CHEBI:87383
602	281.2122	21840.72665	C17H30O3	-H(-)	Oxabicyclo[3.1.0]hexane-und...	20779.5	24067	13497.5	15124.5	20407.5	19691	22803	21964.5	18983	20111.5	CHEBI:90970	CHEBI:90970
597	278.1500	19378.39861	C14H21N3O3	-H(-)	Oxamniquine	18410.5	19063	11393	13751.5	16128.5	17167	19025	18281.5	19319.5	15738	CHEBI:17173	CHEBI:17173
926	410.1502	20081.58318	C25H21N3O3	-H(-)	Oxidized Oplophorus luciferin	20017.5	27294.5	34097	36532	19076.5	14027.5	22952.5	19311.5	30317	23062.5	C16535	C16535
468	234.0769	7430.855841	C12H13NO4	-H(-)	Oxo-carbofuran	9333	6984.5	5444.5	5268	8209	7711.5	8335	7165	7722.5	7745	HMDB0010341	HMDB0010341
